Lat(X),Lng(Y),Elevation(Z)
28.0029017,86.89966381632652,6622.0
28.0039221,86.89966381632652,6532.0
28.0049426,86.89966381632652,6452.0
28.005963,86.89966381632652,6347.0
28.0069834,86.89966381632652,6231.0
28.0080038,86.89966381632652,6121.0
28.0090242,86.89966381632652,6077.0
28.0100446,86.89966381632652,6072.0
28.011065,86.89966381632652,6072.0
27.961065,86.9006842244898,7528.0
27.9620854,86.9006842244898,7443.0
27.9631058,86.9006842244898,7337.0
27.9641262,86.9006842244898,7252.0
27.9651466,86.9006842244898,7157.0
27.966167,86.9006842244898,7084.0
27.9671874,86.9006842244898,6979.0
27.9682079,86.9006842244898,6859.0
27.9692283,86.9006842244898,6795.0
27.9702487,86.9006842244898,6748.0
27.9712691,86.9006842244898,6701.0
27.9722895,86.9006842244898,6635.0
27.9733099,86.9006842244898,6556.0
27.9743303,86.9006842244898,6535.0
27.9753507,86.9006842244898,6516.0
27.9763711,86.9006842244898,6484.0
27.9773915,86.9006842244898,6461.0
27.9784119,86.9006842244898,6455.0
27.9794323,86.9006842244898,6449.0
27.9804528,86.9006842244898,6443.0
27.9814732,86.9006842244898,6432.0
27.9824936,86.9006842244898,6469.0
27.983514,86.9006842244898,6537.0
27.9845344,86.9006842244898,6599.0
27.9855548,86.9006842244898,6641.0
27.9865752,86.9006842244898,6690.0
27.9875956,86.9006842244898,6751.0
27.988616,86.9006842244898,6828.0
27.9896364,86.9006842244898,6934.0
27.9906568,86.9006842244898,7034.0
27.9916772,86.9006842244898,7130.0
27.9926977,86.9006842244898,7239.0
27.9937181,86.9006842244898,7355.0
27.9947385,86.9006842244898,7403.0
27.9957589,86.9006842244898,7332.0
27.9967793,86.9006842244898,7244.0
27.9977997,86.9006842244898,7154.0
27.9988201,86.9006842244898,7043.0
27.9998405,86.9006842244898,6932.0
28.0008609,86.9006842244898,6835.0
28.0018813,86.9006842244898,6740.0
28.0029017,86.9006842244898,6647.0
28.0039221,86.9006842244898,6549.0
28.0049426,86.9006842244898,6461.0
28.005963,86.9006842244898,6364.0
28.0069834,86.9006842244898,6246.0
28.0080038,86.9006842244898,6130.0
28.0090242,86.9006842244898,6090.0
28.0100446,86.9006842244898,6088.0
28.011065,86.9006842244898,6086.0
27.961065,86.90170463265306,7463.0
27.9620854,86.90170463265306,7397.0
27.9631058,86.90170463265306,7303.0
27.9641262,86.90170463265306,7217.0
27.9651466,86.90170463265306,7133.0
27.966167,86.90170463265306,7034.0
27.9671874,86.90170463265306,6927.0
27.9682079,86.90170463265306,6826.0
27.9692283,86.90170463265306,6767.0
27.9702487,86.90170463265306,6729.0
27.9712691,86.90170463265306,6675.0
27.9722895,86.90170463265306,6612.0
27.9733099,86.90170463265306,6549.0
27.9743303,86.90170463265306,6543.0
27.9753507,86.90170463265306,6519.0
27.9763711,86.90170463265306,6483.0
27.9773915,86.90170463265306,6466.0
27.9784119,86.90170463265306,6464.0
27.9794323,86.90170463265306,6470.0
27.9804528,86.90170463265306,6465.0
27.9814732,86.90170463265306,6476.0
27.9824936,86.90170463265306,6527.0
27.983514,86.90170463265306,6589.0
27.9845344,86.90170463265306,6634.0
27.9855548,86.90170463265306,6666.0
27.9865752,86.90170463265306,6698.0
27.9875956,86.90170463265306,6761.0
27.988616,86.90170463265306,6862.0
27.9896364,86.90170463265306,6957.0
27.9906568,86.90170463265306,7052.0
27.9916772,86.90170463265306,7143.0
27.9926977,86.90170463265306,7255.0
27.9937181,86.90170463265306,7366.0
27.9947385,86.90170463265306,7411.0
27.9957589,86.90170463265306,7348.0
27.9967793,86.90170463265306,7270.0
27.9977997,86.90170463265306,7177.0
27.9988201,86.90170463265306,7078.0
27.9998405,86.90170463265306,6975.0
28.0008609,86.90170463265306,6878.0
28.0018813,86.90170463265306,6793.0
28.0029017,86.90170463265306,6690.0
28.0039221,86.90170463265306,6586.0
28.0049426,86.90170463265306,6477.0
28.005963,86.90170463265306,6366.0
28.0069834,86.90170463265306,6253.0
28.0080038,86.90170463265306,6150.0
28.0090242,86.90170463265306,6104.0
28.0100446,86.90170463265306,6099.0
28.011065,86.90170463265306,6101.0
27.961065,86.90272504081632,7375.0
27.9620854,86.90272504081632,7356.0
27.9631058,86.90272504081632,7276.0
27.9641262,86.90272504081632,7188.0
27.9651466,86.90272504081632,7108.0
27.966167,86.90272504081632,7008.0
27.9671874,86.90272504081632,6886.0
27.9682079,86.90272504081632,6793.0
27.9692283,86.90272504081632,6746.0
27.9702487,86.90272504081632,6709.0
27.9712691,86.90272504081632,6651.0
27.9722895,86.90272504081632,6593.0
27.9733099,86.90272504081632,6567.0
27.9743303,86.90272504081632,6557.0
27.9753507,86.90272504081632,6530.0
27.9763711,86.90272504081632,6486.0
27.9773915,86.90272504081632,6470.0
27.9784119,86.90272504081632,6473.0
27.9794323,86.90272504081632,6480.0
27.9804528,86.90272504081632,6482.0
27.9814732,86.90272504081632,6502.0
27.9824936,86.90272504081632,6550.0
27.983514,86.90272504081632,6593.0
27.9845344,86.90272504081632,6635.0
27.9855548,86.90272504081632,6682.0
27.9865752,86.90272504081632,6723.0
27.9875956,86.90272504081632,6788.0
27.988616,86.90272504081632,6895.0
27.9896364,86.90272504081632,6985.0
27.9906568,86.90272504081632,7075.0
27.9916772,86.90272504081632,7170.0
27.9926977,86.90272504081632,7298.0
27.9937181,86.90272504081632,7414.0
27.9947385,86.90272504081632,7421.0
27.9957589,86.90272504081632,7357.0
27.9967793,86.90272504081632,7279.0
27.9977997,86.90272504081632,7191.0
27.9988201,86.90272504081632,7108.0
27.9998405,86.90272504081632,7033.0
28.0008609,86.90272504081632,6953.0
28.0018813,86.90272504081632,6843.0
28.0029017,86.90272504081632,6725.0
28.0039221,86.90272504081632,6610.0
28.0049426,86.90272504081632,6468.0
28.005963,86.90272504081632,6371.0
28.0069834,86.90272504081632,6255.0
28.0080038,86.90272504081632,6154.0
28.0090242,86.90272504081632,6109.0
28.0100446,86.90272504081632,6108.0
28.011065,86.90272504081632,6111.0
27.961065,86.90374544897959,7341.0
27.9620854,86.90374544897959,7331.0
27.9631058,86.90374544897959,7246.0
27.9641262,86.90374544897959,7159.0
27.9651466,86.90374544897959,7076.0
27.966167,86.90374544897959,6979.0
27.9671874,86.90374544897959,6848.0
27.9682079,86.90374544897959,6774.0
27.9692283,86.90374544897959,6734.0
27.9702487,86.90374544897959,6688.0
27.9712691,86.90374544897959,6630.0
27.9722895,86.90374544897959,6589.0
27.9733099,86.90374544897959,6581.0
27.9743303,86.90374544897959,6571.0
27.9753507,86.90374544897959,6549.0
27.9763711,86.90374544897959,6503.0
27.9773915,86.90374544897959,6478.0
27.9784119,86.90374544897959,6488.0
27.9794323,86.90374544897959,6489.0
27.9804528,86.90374544897959,6490.0
27.9814732,86.90374544897959,6508.0
27.9824936,86.90374544897959,6558.0
27.983514,86.90374544897959,6601.0
27.9845344,86.90374544897959,6651.0
27.9855548,86.90374544897959,6709.0
27.9865752,86.90374544897959,6761.0
27.9875956,86.90374544897959,6833.0
27.988616,86.90374544897959,6925.0
27.9896364,86.90374544897959,7016.0
27.9906568,86.90374544897959,7108.0
27.9916772,86.90374544897959,7207.0
27.9926977,86.90374544897959,7353.0
27.9937181,86.90374544897959,7454.0
27.9947385,86.90374544897959,7437.0
27.9957589,86.90374544897959,7362.0
27.9967793,86.90374544897959,7286.0
27.9977997,86.90374544897959,7208.0
27.9988201,86.90374544897959,7139.0
27.9998405,86.90374544897959,7064.0
28.0008609,86.90374544897959,6974.0
28.0018813,86.90374544897959,6867.0
28.0029017,86.90374544897959,6735.0
28.0039221,86.90374544897959,6630.0
28.0049426,86.90374544897959,6516.0
28.005963,86.90374544897959,6402.0
28.0069834,86.90374544897959,6273.0
28.0080038,86.90374544897959,6166.0
28.0090242,86.90374544897959,6124.0
28.0100446,86.90374544897959,6118.0
28.011065,86.90374544897959,6119.0
27.961065,86.90476585714285,7334.0
27.9620854,86.90476585714285,7316.0
27.9631058,86.90476585714285,7225.0
27.9641262,86.90476585714285,7138.0
27.9651466,86.90476585714285,7050.0
27.966167,86.90476585714285,6950.0
27.9671874,86.90476585714285,6819.0
27.9682079,86.90476585714285,6756.0
27.9692283,86.90476585714285,6716.0
27.9702487,86.90476585714285,6669.0
27.9712691,86.90476585714285,6624.0
27.9722895,86.90476585714285,6598.0
27.9733099,86.90476585714285,6596.0
27.9743303,86.90476585714285,6584.0
27.9753507,86.90476585714285,6566.0
27.9763711,86.90476585714285,6527.0
27.9773915,86.90476585714285,6496.0
27.9784119,86.90476585714285,6498.0
27.9794323,86.90476585714285,6498.0
27.9804528,86.90476585714285,6498.0
27.9814732,86.90476585714285,6528.0
27.9824936,86.90476585714285,6589.0
27.983514,86.90476585714285,6641.0
27.9845344,86.90476585714285,6698.0
27.9855548,86.90476585714285,6754.0
27.9865752,86.90476585714285,6819.0
27.9875956,86.90476585714285,6882.0
27.988616,86.90476585714285,6965.0
27.9896364,86.90476585714285,7058.0
27.9906568,86.90476585714285,7143.0
27.9916772,86.90476585714285,7246.0
27.9926977,86.90476585714285,7393.0
27.9937181,86.90476585714285,7479.0
27.9947385,86.90476585714285,7438.0
27.9957589,86.90476585714285,7362.0
27.9967793,86.90476585714285,7299.0
27.9977997,86.90476585714285,7228.0
27.9988201,86.90476585714285,7158.0
27.9998405,86.90476585714285,7086.0
28.0008609,86.90476585714285,6995.0
28.0018813,86.90476585714285,6887.0
28.0029017,86.90476585714285,6770.0
28.0039221,86.90476585714285,6653.0
28.0049426,86.90476585714285,6544.0
28.005963,86.90476585714285,6431.0
28.0069834,86.90476585714285,6300.0
28.0080038,86.90476585714285,6197.0
28.0090242,86.90476585714285,6151.0
28.0100446,86.90476585714285,6133.0
28.011065,86.90476585714285,6125.0
27.961065,86.90578626530612,7304.0
27.9620854,86.90578626530612,7295.0
27.9631058,86.90578626530612,7214.0
27.9641262,86.90578626530612,7117.0
27.9651466,86.90578626530612,7024.0
27.966167,86.90578626530612,6927.0
27.9671874,86.90578626530612,6809.0
27.9682079,86.90578626530612,6737.0
27.9692283,86.90578626530612,6695.0
27.9702487,86.90578626530612,6662.0
27.9712691,86.90578626530612,6631.0
27.9722895,86.90578626530612,6613.0
27.9733099,86.90578626530612,6609.0
27.9743303,86.90578626530612,6596.0
27.9753507,86.90578626530612,6579.0
27.9763711,86.90578626530612,6553.0
27.9773915,86.90578626530612,6517.0
27.9784119,86.90578626530612,6504.0
27.9794323,86.90578626530612,6501.0
27.9804528,86.90578626530612,6512.0
27.9814732,86.90578626530612,6554.0
27.9824936,86.90578626530612,6625.0
27.983514,86.90578626530612,6691.0
27.9845344,86.90578626530612,6755.0
27.9855548,86.90578626530612,6833.0
27.9865752,86.90578626530612,6895.0
27.9875956,86.90578626530612,6948.0
27.988616,86.90578626530612,7020.0
27.9896364,86.90578626530612,7103.0
27.9906568,86.90578626530612,7193.0
27.9916772,86.90578626530612,7295.0
27.9926977,86.90578626530612,7421.0
27.9937181,86.90578626530612,7504.0
27.9947385,86.90578626530612,7461.0
27.9957589,86.90578626530612,7387.0
