Lat(X),Lng(Y),Elevation(Z)
29.980286,31.132938,66.0
29.9802194,31.132938,67.0
29.9801528,31.132938,69.0
29.9800862,31.132938,70.0
29.9800196,31.132938,71.0
29.9799531,31.132938,71.0
29.9798865,31.132938,70.0
29.9798199,31.132938,69.0
29.9797533,31.132938,69.0
29.9796867,31.132938,68.0
29.9796201,31.132938,67.0
29.9795535,31.132938,67.0
29.9794869,31.132938,66.0
29.9794204,31.132938,65.0
29.9793538,31.132938,65.0
29.9792872,31.132938,64.0
29.9792206,31.132938,63.0
29.979154,31.132938,63.0
29.9790874,31.132938,63.0
29.9790208,31.132938,64.0
29.9789542,31.132938,64.0
29.9788876,31.132938,65.0
29.9788211,31.132938,65.0
29.9787545,31.132938,66.0
29.9786879,31.132938,66.0
29.9786213,31.132938,67.0
29.9785547,31.132938,67.0
29.9784881,31.132938,68.0
29.9784215,31.132938,68.0
29.9783549,31.132938,69.0
29.9782884,31.132938,68.0
29.9782218,31.132938,68.0
29.9781552,31.132938,67.0
29.9780886,31.132938,67.0
29.978022,31.132938,66.0
29.980286,31.133012264705883,67.0
29.9802194,31.133012264705883,68.0
29.9801528,31.133012264705883,69.0
29.9800862,31.133012264705883,70.0
29.9800196,31.133012264705883,72.0
29.9799531,31.133012264705883,71.0
29.9798865,31.133012264705883,71.0
29.9798199,31.133012264705883,70.0
29.9797533,31.133012264705883,69.0
29.9796867,31.133012264705883,68.0
29.9796201,31.133012264705883,68.0
29.9795535,31.133012264705883,67.0
29.9794869,31.133012264705883,66.0
29.9794204,31.133012264705883,66.0
29.9793538,31.133012264705883,65.0
29.9792872,31.133012264705883,64.0
29.9792206,31.133012264705883,63.0
29.979154,31.133012264705883,63.0
29.9790874,31.133012264705883,63.0
29.9790208,31.133012264705883,64.0
29.9789542,31.133012264705883,64.0
29.9788876,31.133012264705883,65.0
29.9788211,31.133012264705883,65.0
29.9787545,31.133012264705883,66.0
29.9786879,31.133012264705883,67.0
29.9786213,31.133012264705883,67.0
29.9785547,31.133012264705883,68.0
29.9784881,31.133012264705883,68.0
29.9784215,31.133012264705883,69.0
29.9783549,31.133012264705883,69.0
29.9782884,31.133012264705883,69.0
29.9782218,31.133012264705883,68.0
29.9781552,31.133012264705883,68.0
29.9780886,31.133012264705883,67.0
29.978022,31.133012264705883,66.0
29.980286,31.133086529411763,67.0
29.9802194,31.133086529411763,68.0
29.9801528,31.133086529411763,70.0
29.9800862,31.133086529411763,71.0
