Lat(X),Lng(Y),Elevation(Z)
35.4047176,138.68328235294115,1647.0
35.4076588,138.68328235294115,1642.0
35.4106,138.68328235294115,1632.0
35.3106,138.68622352941173,1169.0
35.3135412,138.68622352941173,1203.0
35.3164824,138.68622352941173,1232.0
35.3194235,138.68622352941173,1280.0
35.3223647,138.68622352941173,1311.0
35.3253059,138.68622352941173,1352.0
35.3282471,138.68622352941173,1370.0
35.3311882,138.68622352941173,1393.0
35.3341294,138.68622352941173,1437.0
35.3370706,138.68622352941173,1503.0
35.3400118,138.68622352941173,1554.0
35.3429529,138.68622352941173,1602.0
35.3458941,138.68622352941173,1649.0
35.3488353,138.68622352941173,1677.0
35.3517765,138.68622352941173,1662.0
35.3547176,138.68622352941173,1670.0
35.3576588,138.68622352941173,1684.0
35.3606,138.68622352941173,1705.0
35.3635412,138.68622352941173,1736.0
35.3664824,138.68622352941173,1763.0
35.3694235,138.68622352941173,1778.0
35.3723647,138.68622352941173,1832.0
35.3753059,138.68622352941173,1857.0
35.3782471,138.68622352941173,1856.0
35.3811882,138.68622352941173,1848.0
35.3841294,138.68622352941173,1828.0
35.3870706,138.68622352941173,1820.0
35.3900118,138.68622352941173,1825.0
35.3929529,138.68622352941173,1788.0
35.3958941,138.68622352941173,1787.0
35.3988353,138.68622352941173,1785.0
35.4017765,138.68622352941173,1745.0
35.4047176,138.68622352941173,1706.0
35.4076588,138.68622352941173,1690.0
35.4106,138.68622352941173,1650.0
35.3106,138.68916470588232,1204.0
35.3135412,138.68916470588232,1247.0
35.3164824,138.68916470588232,1281.0
35.3194235,138.68916470588232,1315.0
35.3223647,138.68916470588232,1337.0
35.3253059,138.68916470588232,1359.0
35.3282471,138.68916470588232,1394.0
35.3311882,138.68916470588232,1430.0
35.3341294,138.68916470588232,1471.0
35.3370706,138.68916470588232,1530.0
35.3400118,138.68916470588232,1609.0
35.3429529,138.68916470588232,1673.0
35.3458941,138.68916470588232,1726.0
35.3488353,138.68916470588232,1746.0
35.3517765,138.68916470588232,1750.0
35.3547176,138.68916470588232,1764.0
35.3576588,138.68916470588232,1763.0
35.3606,138.68916470588232,1779.0
35.3635412,138.68916470588232,1830.0
35.3664824,138.68916470588232,1849.0
35.3694235,138.68916470588232,1859.0
35.3723647,138.68916470588232,1912.0
35.3753059,138.68916470588232,1931.0
35.3782471,138.68916470588232,1947.0
35.3811882,138.68916470588232,1936.0
35.3841294,138.68916470588232,1911.0
35.3870706,138.68916470588232,1908.0
35.3900118,138.68916470588232,1897.0
35.3929529,138.68916470588232,1857.0
35.3958941,138.68916470588232,1838.0
35.3988353,138.68916470588232,1871.0
35.4017765,138.68916470588232,1822.0
35.4047176,138.68916470588232,1759.0
35.4076588,138.68916470588232,1693.0
35.4106,138.68916470588232,1678.0
35.3106,138.69210588235293,1241.0
35.3135412,138.69210588235293,1279.0
35.3164824,138.69210588235293,1319.0
35.3194235,138.69210588235293,1383.0
35.3223647,138.69210588235293,1383.0
35.3253059,138.69210588235293,1394.0
35.3282471,138.69210588235293,1424.0
35.3311882,138.69210588235293,1463.0
35.3341294,138.69210588235293,1539.0
35.3370706,138.69210588235293,1602.0
35.3400118,138.69210588235293,1677.0
35.3429529,138.69210588235293,1746.0
35.3458941,138.69210588235293,1797.0
35.3488353,138.69210588235293,1831.0
35.3517765,138.69210588235293,1829.0
35.3547176,138.69210588235293,1855.0
35.3576588,138.69210588235293,1860.0
35.3606,138.69210588235293,1897.0
35.3635412,138.69210588235293,1948.0
35.3664824,138.69210588235293,1951.0
35.3694235,138.69210588235293,1968.0
35.3723647,138.69210588235293,2003.0
35.3753059,138.69210588235293,2009.0
35.3782471,138.69210588235293,2025.0
35.3811882,138.69210588235293,2016.0
35.3841294,138.69210588235293,2002.0
35.3870706,138.69210588235293,1991.0
35.3900118,138.69210588235293,1960.0
35.3929529,138.69210588235293,1944.0
35.3958941,138.69210588235293,1897.0
35.3988353,138.69210588235293,1872.0
35.4017765,138.69210588235293,1827.0
35.4047176,138.69210588235293,1787.0
35.4076588,138.69210588235293,1720.0
35.4106,138.69210588235293,1688.0
35.3106,138.69504705882352,1275.0
35.3135412,138.69504705882352,1303.0
35.3164824,138.69504705882352,1351.0
35.3194235,138.69504705882352,1394.0
35.3223647,138.69504705882352,1421.0
35.3253059,138.69504705882352,1428.0
35.3282471,138.69504705882352,1485.0
35.3311882,138.69504705882352,1533.0
35.3341294,138.69504705882352,1587.0
35.3370706,138.69504705882352,1667.0
