Lat(X),Lng(Y),Elevation(Z)
36.1,-112.39615384615385,1887.0
36.3,-112.38589743589743,2246.0
36.2948718,-112.38589743589743,2254.0
36.2897436,-112.38589743589743,2120.0
36.2846154,-112.38589743589743,1840.0
36.2794872,-112.38589743589743,1807.0
36.274359,-112.38589743589743,1809.0
36.2692308,-112.38589743589743,1544.0
36.2641026,-112.38589743589743,1145.0
36.2589744,-112.38589743589743,1075.0
36.2538462,-112.38589743589743,982.0
36.2487179,-112.38589743589743,959.0
36.2435897,-112.38589743589743,718.0
36.2384615,-112.38589743589743,1111.0
36.2333333,-112.38589743589743,1256.0
36.2282051,-112.38589743589743,1286.0
36.2230769,-112.38589743589743,1493.0
36.2179487,-112.38589743589743,1601.0
36.2128205,-112.38589743589743,1573.0
36.2076923,-112.38589743589743,1629.0
36.2025641,-112.38589743589743,1687.0
36.1974359,-112.38589743589743,1611.0
36.1923077,-112.38589743589743,1585.0
36.1871795,-112.38589743589743,1841.0
36.1820513,-112.38589743589743,2003.0
36.1769231,-112.38589743589743,2020.0
36.1717949,-112.38589743589743,2015.0
36.1666667,-112.38589743589743,1999.0
36.1615385,-112.38589743589743,1982.0
36.1564103,-112.38589743589743,1962.0
36.1512821,-112.38589743589743,1967.0
36.1461538,-112.38589743589743,1957.0
36.1410256,-112.38589743589743,1957.0
36.1358974,-112.38589743589743,1939.0
36.1307692,-112.38589743589743,1943.0
36.125641,-112.38589743589743,1930.0
36.1205128,-112.38589743589743,1940.0
36.1153846,-112.38589743589743,1935.0
36.1102564,-112.38589743589743,1921.0
36.1051282,-112.38589743589743,1911.0
36.1,-112.38589743589743,1906.0
36.3,-112.37564102564103,2267.0
36.2948718,-112.37564102564103,2213.0
36.2897436,-112.37564102564103,2267.0
36.2846154,-112.37564102564103,2136.0
36.2794872,-112.37564102564103,1917.0
36.274359,-112.37564102564103,1573.0
36.2692308,-112.37564102564103,1240.0
36.2641026,-112.37564102564103,1078.0
36.2589744,-112.37564102564103,983.0
36.2538462,-112.37564102564103,1005.0
36.2487179,-112.37564102564103,1016.0
36.2435897,-112.37564102564103,685.0
36.2384615,-112.37564102564103,912.0
36.2333333,-112.37564102564103,933.0
36.2282051,-112.37564102564103,999.0
36.2230769,-112.37564102564103,1169.0
36.2179487,-112.37564102564103,1415.0
36.2128205,-112.37564102564103,1596.0
36.2076923,-112.37564102564103,1683.0
36.2025641,-112.37564102564103,1663.0
36.1974359,-112.37564102564103,1610.0
36.1923077,-112.37564102564103,1637.0
36.1871795,-112.37564102564103,1745.0
36.1820513,-112.37564102564103,2035.0
36.1769231,-112.37564102564103,2028.0
36.1717949,-112.37564102564103,2021.0
36.1666667,-112.37564102564103,2005.0
36.1615385,-112.37564102564103,1999.0
36.1564103,-112.37564102564103,1997.0
36.1512821,-112.37564102564103,1989.0
36.1461538,-112.37564102564103,1986.0
36.1410256,-112.37564102564103,1974.0
36.1358974,-112.37564102564103,1979.0
36.1307692,-112.37564102564103,1966.0
